height,length,class
21.09873348449058,43.46727190232751,1
39.3738269354765,48.56381967620771,2
25.8422609547607,46.79129073206501,0
22.343155777931717,42.43744540306728,1
38.91106904246017,48.49311205990428,2
20.587120761476093,48.26363367878804,0
22.108975765819658,40.40527584225741,1
40.728373426495175,49.96415068043134,2
25.42063489808772,50.21082406462811,0
24.3886173064391,40.524573054585886,1
37.98937361691698,50.28944267419925,2
27.260389182128563,46.6410771927417,0
21.21606766324393,34.294963038750346,1
35.14108360768727,50.52018622744154,2
28.734604630826485,45.23625477250404,0
23.011585875265602,40.50342448625724,1
36.13211222123072,53.02852825534286,2
28.52243010964077,48.643586532542564,0
23.137462769675697,42.624558020665695,1
38.40733010487568,48.24061206207886,2
25.15586578146916,48.88449123416768,0
21.92545202413733,40.79081700985156,1
38.60537508932468,53.11041333046067,2
27.01061270559225,47.14972337060826,0
24.96474913875608,41.79877331642801,1
33.87438352774568,48.2849217338367,2
23.221135955604264,51.495266370954106,0
22.79253958930681,41.150367336331655,1
39.288735734566266,49.76868517302533,2
24.772793986682196,46.36665128813834,0
22.33715774222691,40.006561221941396,1
38.668996569455,49.192969187818704,2
22.48582729357427,47.511399691584224,0
19.67549996833279,40.34045355928841,1
39.646849688849684,54.06037994865744,2
24.88417015938875,49.30349585542435,0
20.952701665178118,41.13537469610107,1
35.77454875526081,51.34523601908875,2
24.154403919806565,50.60610998030337,0
23.055884863799086,40.470853448181266,1
39.41717301516026,48.36411295700045,2
27.065612972174794,48.97547989859684,0
22.68313207265961,38.68434087477609,1
39.59436236852034,46.647977282781305,2
26.813319684442824,45.590404532339605,0
19.513074350723947,42.90427125877386,1
37.777480740180984,49.037156180965354,2
23.171987526060413,46.96900169648719,0
24.234974355711806,39.074358113187785,1
38.442098516653616,50.714085574388015,2
27.648907234493745,48.46862011421362,0
21.717385561657412,40.47160759719052,1
37.87043331999207,47.93332883598875,2
25.31395952240612,45.62703681745164,0
24.469902479498533,41.80016692555846,1
36.66711699837838,49.16287690500187,2
26.629274163243117,45.99806957936944,0
22.414345443817325,37.18028152726551,1
38.049981122605175,46.668318003176076,2
26.765211707072947,48.520899232619975,0
21.797339315593927,42.7296011887175,1
38.005118220335206,49.97018611277735,2
26.280092895799335,46.849712534860615,0
20.51319904059418,42.948423759889145,1
38.66390430944798,49.20901709181401,2
27.172730221598883,45.4661749003448,0
20.458782622819513,41.95697170140414,1
38.83234635707087,50.25886889661985,2
25.091632379979558,49.29073674042269,0
22.31435640544161,41.08787529521886,1
36.12422608547954,51.297314363694575,2
25.523931530258363,47.50812003975187,0
23.185445694246955,39.026779990391795,1
37.826270447513366,50.228441390285774,2
28.094494573888156,47.14241767216834,0
21.596130026866074,40.35292760986865,1
35.94929993739998,48.12650271382311,2
28.964179108108596,47.99753688881882,0
20.067940399120115,41.10056073321253,1
39.27142619305232,52.36633695831107,2
27.746363096069494,51.991688787694436,0
21.350270391332984,38.177108966350296,1
37.78627047282695,51.07239985806724,2
23.679555195328664,50.10138062409511,0
24.11109630586651,41.37701649317228,1
37.62568569029562,48.968699819775914,2
20.832881179574848,43.960600398579295,1
23.225921078744374,42.34448374509361,1
40.77017351203222,47.959069721139024,2
24.868143968634733,45.95696489410669,0
22.821291580103157,41.64028529573483,1
38.02812223503855,50.26484578896134,2
25.950012454282373,47.20127271543845,0
22.5919951945152,44.63463103104503,1
38.30929402325481,52.00307789332548,2
24.353997588089676,48.526419952912505,0
22.112714075763826,41.480219708761666,1
38.4826425649377,51.48489142193669,2
28.557769060525178,46.58744038677683,0
25.636203309609503,36.94392321593845,1
36.9586590826704,49.976589591361545,2
24.126833691811186,49.0173206628674,0
20.006650787473447,42.934332710285915,1
38.64322477952097,51.244844840385234,2
24.321918524585392,44.79919672932055,0
22.01720050322119,38.69681734282004,1
38.185845337051425,51.288287222902085,2
25.662167840764326,48.43903616909886,0
21.15847934200138,42.62461808960444,1
35.80383999800459,47.245545491277014,2
27.569267994787847,47.86195037791867,0
19.588890259695155,39.956139290750194,1
36.344863196220714,49.65814757418285,2
26.29008396352453,48.60730824339063,0
20.055639694364647,39.0728806017361,1
38.36983602595711,50.62977408234107,2
23.33242857189711,47.984111015360554,0
23.01318244109418,37.78912731489668,1
36.374117219901706,50.33141353597669,2
22.487526689249844,48.981844907033114,0
20.815275776950166,41.48640973468048,1
39.21061781475498,47.631995386746155,2
25.792743814354168,48.40966067150081,0
19.786824914839272,40.03447995527109,1
38.567529083812836,49.338501407041996,2
27.6013154291506,48.49351501698489,0
26.01005854572317,40.53019975717605,1
39.52029326042218,49.03763868774218,2
25.84480591196476,49.31468919508957,0
21.55675907325402,39.705552223500355,1
39.21126154800625,51.90285555392227,2
25.832705973560614,47.18133651854065,0
22.39118036936247,38.319804672183636,1
38.595077418832155,50.848567919165866,2
23.92041677288197,48.493456570064396,0
23.26266466385237,41.6451318420431,1
38.49103050583437,50.94435959361809,2
23.028017996115754,46.08227928033005,0
21.526732424875473,39.27331771166437,1
37.0546450664753,49.908871424825755,2
25.3762478711519,46.8067748610547,0
24.000219046611125,39.254721588603076,1
35.739007077908155,51.028650874749616,2
26.117859011972403,49.629450802379466,0
23.155152452021508,42.130786749056185,1
38.22186842948047,50.00858825009775,2
24.775907490715,48.37730161044814,0
25.29316015941071,43.53129755466024,1
40.11665352767681,49.08229841804307,2
23.360768572485153,44.140214962974426,1
25.43650530696896,43.753596685093285,0
39.709836845766844,48.96146452222069,2
22.077498663082256,49.65189575952152,0
24.6751345657271,41.481607321843576,1
38.54958123621153,47.403395278496156,2
22.89649154953034,50.21844468497164,0
22.736430237855494,39.074996650269185,1
36.616320529514944,55.74946721537837,2
27.823229569639548,47.884082988272176,0
21.850275745629858,40.613172976885174,1
39.70047532243726,46.069915483075434,2
28.95336973629602,47.060828466985456,0
24.718729593735773,38.926021844961205,1
36.594769844075444,52.43128117063452,2
25.476415821030116,45.00525358803531,0
22.67595148820713,40.315336456203305,1
34.82537712206683,49.321920448105175,2
25.415170393390415,49.53975258266505,0
26.035939036658178,39.944521144750844,1
36.66030202464463,51.262440692609786,2
25.506338426872603,43.90456019622543,0
22.543077114244962,41.29270707648579,1
38.18851948639559,48.81577738219195,2
24.617412937404655,45.88734339672773,0
21.25482381581155,43.045808317021184,1
37.5636723773329,51.47435708147734,2
27.98320095252539,46.78712943742487,0
22.250686035286698,38.7580839282395,1
35.413286694111044,49.20297199268844,2
23.675412941446293,49.44421662416195,0
21.836268928012945,41.724095442213624,1
39.36728229338776,51.161440071523636,2
28.630852253935448,47.9424058065368,0
21.224238341685417,43.25891215135021,1
38.32166458889229,48.84414692936387,2
25.65895399696312,47.7869918729095,0
20.982472473788103,42.05611897368765,1
40.730063711324014,48.92989126199715,2
23.957880717917288,47.21930941637962,0
22.05927201290729,40.274968275951196,1
39.53257062175252,45.57718220773121,2
25.53385446426012,45.58416092011332,0
22.77241796709351,38.9714582045558,1
35.92042407672947,49.75643612055087,2
25.971865102497258,49.943680587333446,0
25.069031975220312,41.470943810542124,1
39.627274996957944,51.40892747953099,2
27.70511725036107,49.347002320280176,0
22.28030405004887,40.155125548250645,1
36.82779670849902,51.22946272904531,2
25.761330499450064,49.958185853092964,0
24.71782492541713,43.91683344524681,1
34.38085279499185,49.266525294961674,2
23.767622080630126,49.87252638419174,0
25.042488432914336,38.96535946040059,1
37.653390068016364,46.84097386068724,2
24.90922074480716,49.38896961778461,0
23.22842139905084,38.756545014747964,1
37.69429781471614,50.62474519426501,2
22.82769712481227,47.60378872542221,0
19.98260783258609,41.82274290513304,1
38.80340114848704,50.608979619997726,2
24.68594970407227,47.664062289261956,0
24.48400778631092,43.3547824476368,1
38.1519204461013,51.202416102078296,2
21.9565662147444,49.37459792804386,0
22.018199534468526,38.95233948791433,1
41.23995801786098,54.073187687689654,2
27.046981309761225,49.24891916047243,0
24.12351680597665,41.05977480814569,1
41.03874833400046,48.67902473976804,2
26.98240130774973,43.36809164177213,0
22.57990438474865,42.13237011259792,1
37.677522180035304,53.038769653991054,2
21.443783214200508,45.22342619851698,1
22.184460917292146,38.117795237598884,1
37.533324682815305,50.221691903473214,2
24.823230856375606,47.476127162456606,0
22.644392261174964,40.57487706879361,1
37.98626481349864,52.86223629184114,2
23.25867254453104,46.53347490589083,0
22.864325766700585,41.34791355870811,1
38.072737849631444,52.48060757877577,2
27.637685962663937,48.217736399523204,0
23.689716311172383,39.8491743707861,1
37.42787529226001,51.174186885433095,2
26.423969482621978,43.38782819499056,0
21.151193125975528,41.91083061590836,1
36.43356991210656,50.07417460552169,2
23.683717450752457,45.52632345793253,0
22.969916241551402,41.81799413180443,1
39.1559224867718,45.725674888001365,2
23.35612294370018,47.37910066834074,0
23.1333921334508,37.17408656414176,1
38.90538741234993,48.65073901632644,2
27.64739146027679,48.4852632563267,0
22.264868059058603,37.201240245755265,1
36.31659551676571,52.380558243380214,2
27.18576564470665,47.463566357651125,0
22.033049279515193,41.006737134216145,1
38.07816504660054,48.690959070313546,2
26.820874488073244,49.54818357999373,0
21.796058872793655,42.85125969569314,1
34.15644914172343,47.21692369137427,2
28.921468937863054,48.6935118892885,0
20.224115860109983,44.48747455814347,1
38.202111459441355,50.277582413328396,2
27.321820914825746,45.100579159470506,0
22.10652520102643,40.79579654889905,1
40.35589014378998,52.72891749137645,2
24.326038223711656,46.6938553319949,0
24.272542897896784,39.34386959747274,1
35.96823502922468,49.138069336267705,2
25.685583589073506,47.29676839372313,0
22.622255579489817,38.14758184360233,1
38.89932830464843,49.06766856377242,2
27.426405619003468,47.286547523645616,0
24.093889374523403,39.54529925107523,1
37.776100257122096,49.82409602243656,2
25.831764676481207,47.6600318968185,0
22.247102270156248,41.47609071029039,1
37.89783739703736,48.03821331152359,2
25.14802778407029,47.11968651850455,0
23.576511513990148,38.17831577999122,1
38.60714672108772,54.70259240809224,2
23.778016243756653,50.398126807988376,0
23.32587464643686,40.0208796247765,1
40.09864373890679,50.43546781697304,2
25.096810377893846,45.3010007917828,0
21.780303584485385,38.66041083149511,1
37.18823976295069,49.44950575717903,2
25.384559667032633,48.56901170981538,0
23.95563672532628,40.35013312708102,1
36.24948242367424,53.63595467212275,2
24.62018418494641,47.482733627044574,0
23.277579553125257,39.76444065886449,1
39.262099379737265,48.730127179982915,2
24.039690456751245,49.649654414468,0
23.729787276100158,42.349223141839175,1
37.28936946234032,48.17025811812667,2
25.084086019329646,50.30457252717479,0
23.009079726271295,39.356902620699586,1
38.74624502074716,48.23250921103883,2
27.563923590377495,45.56674109716408,0
23.313626668927885,42.19606370113184,1
37.349295386676374,49.59059358695752,2
26.65285406544263,47.04041482530501,0
23.387317561879925,38.595231981769686,1
37.574688880282665,51.04835286636825,2
24.948026830342254,44.620765539734855,0
22.543019049836758,38.62880590436094,1
38.35074699787928,53.1168945749933,2
21.978376677766324,51.88993276513937,0
23.109448914881547,40.912328009605154,1
39.6255420360125,52.4972622858697,2
27.009301743553724,49.84388851093077,0
22.359221484298946,40.541404218855526,1
37.252108902985825,50.85046719856741,2
27.050283528331992,48.55835359972254,0
21.456494618895142,39.38206195876654,1
38.09220141145523,52.64203215602286,2
24.73556454416796,48.79993348875746,0
21.007447079972227,39.485756935908576,1
33.97764267842514,51.45888701343102,2
24.74117635643265,45.482997588771816,0
23.38743495134465,38.86588243103495,1
37.63820440741574,52.905321151393956,2
30.10551417130646,48.53682266017656,0
21.218903723368065,39.82375023978929,1
33.05941786204121,49.29462436838164,2
24.082328610969036,50.80987087826648,0
19.198460299699832,39.389852348054305,1
37.87725072419401,50.09847615564761,2
21.835207237676947,49.907619447890305,0
19.439169597492686,40.13226656140675,1
33.99245777567715,49.82533132274521,2
22.677509056085114,46.22814278742069,0
22.108105105187022,37.687295603845925,1
38.63070363339303,51.411485116946366,2
26.069169384788843,49.60199188312299,0
23.564121731595023,40.146663293199495,1
32.76278891609779,49.090550416678646,2
23.20219588439968,50.22070709732882,0
19.04102446303655,43.93799036327016,1
40.0133337615252,54.73717035769648,2
25.29646590978801,48.56596918708249,0
20.469431698608876,43.143275276703534,1
37.11918400794605,50.62874849683613,2
27.208310314975897,49.61035126049199,0
26.61084074442755,36.35795430351179,1
39.86639785611622,47.46520394924165,2
25.312371565222456,45.896567351584984,0
23.871698708733444,42.59717227221585,1
35.57472049392381,48.69834009650033,2
24.250897579106752,49.04492223034171,0
24.521666346875556,42.563464004661135,1
37.696495555948886,49.082680891331286,2
25.656106077302873,50.5314931083781,0
21.80805987241243,44.081611207191216,1
37.94788287737718,49.62991511249474,2
26.44372428239181,49.0473268276851,0
20.159934682962973,42.026460029550485,1
38.56094667259297,49.2974286474589,2
21.966546867869067,48.62011983926191,0
21.846856812843843,37.48587799801283,1
40.568752961632,53.475581900992786,2
27.00868553300899,47.616782721223544,0
22.74099984289105,40.53436528921717,1
38.57379278229356,52.15922267364628,2
26.846510228728878,47.34761133922136,0
22.175077363653624,41.756067051634545,1
36.00716613095206,51.76141187651213,2
24.734442828286742,48.00145332737255,0
20.62834535471161,39.38925678400268,1
39.17443553304237,53.11964155080753,2
26.411450680390907,47.95450692018418,0
21.871268355151642,42.53891931137384,1
36.673513049632284,49.80812830955591,2
29.344396918942575,47.70644122027949,0
21.55567882684075,39.61721625197726,1
38.74218373154527,52.77724140870413,2
26.89993694908856,46.985133596393226,0
23.952275153468914,38.29588836712026,1
38.937739600286186,50.07638784367934,2
25.617370178684077,48.915769142535105,0
21.9522390116406,43.92024616892894,1
38.15917449667192,51.17210085500156,2
25.362843753807535,46.42449162330827,0
21.99241420885893,39.85333705922538,1
39.326200680612914,48.56248855743457,2
20.94188053742934,47.794332930988475,0
20.45254681381983,42.00819224658559,1
36.8899148390446,46.55330405508018,2
24.474035019294867,47.779995049288246,0
23.517537398287164,39.99496456870537,1
38.51875547037095,49.118998998516865,2
23.532334365154103,46.47935172845377,0
20.544657547007592,39.79562676759266,1
34.602806492007446,50.102305916478244,2
25.603803218196344,49.45374985069449,0
20.393172665056547,40.85950109264187,1
39.37972442823957,45.6328804048078,2
26.807880266213918,46.75014282951698,0
22.441415712538713,40.78478290252947,1
40.32268544918045,49.85252563428475,2
25.513132296323544,47.48719907751768,0
21.178248449220195,38.53350625564262,1
39.20821824815087,48.36523027345034,2
27.099302763391126,46.18553393241819,0
22.054550595629035,43.570709387731185,1
37.95417801734656,47.89293085082753,2
29.094600563397623,48.958735711714894,0
23.672747833694675,39.257018316537746,1
37.32731377896937,50.14062578924947,2
25.158602531266645,47.722428288249965,0
22.824344097121838,40.51513609456297,1
40.66759076098803,52.50353500917686,2
22.554271714875306,47.67694907066959,0
21.372509982374453,43.90979711484536,1
37.81564604070421,50.04358566110082,2
28.611366435368435,49.34674228831415,0
21.842822865834844,39.96099189663514,1
37.81789884436304,48.174750095333195,2
23.89170355824645,47.169535217993,0
22.01899685868341,40.64007430389921,1
38.77979065209742,49.52055779143696,2
25.770003739146343,49.92853901908248,0
21.013061809267636,45.230995869447526,1
35.46167826041207,48.92106172299487,2
25.767510508342045,47.78675045183195,0
18.619517443205464,41.62980026287858,1
38.1929337319435,52.19913830116621,2
28.81014248846392,49.52425225354108,0
22.099110077350247,42.22580590025561,1
38.45344151613849,50.43490092558585,2
23.224536141274672,50.155223827631,0
24.70700396663039,40.06475017803165,1
40.174290979160034,50.08156811808941,2
24.81133964439843,47.32918048031495,0
22.42213167413404,41.88460646356339,1
39.39081235192533,48.762641278973774,2
27.164611949483955,46.64308866607985,0
22.924910893798273,40.32647951481446,1
34.75088891187671,48.06574285850443,2
22.82578930438268,48.51310741524785,0
21.672592294709776,39.89391906125123,1
37.71273386791814,48.89531955554235,2
28.568694458187636,46.196580477882414,0
23.43327502780288,39.517413987736674,1
34.20108856467646,47.38093953107957,2
23.720276849433365,47.595920729487666,0
21.913083410703724,34.22440176712766,1
35.94511279618038,48.0000635579759,2
27.9619088748102,48.377021512131535,0
22.754056386220356,39.19601684992857,1
37.679841701510085,49.95877691011427,2
26.069358925645787,47.4910233284449,0
19.63674394333343,41.20516530172958,1
36.82021696132482,46.66813206509021,2
26.06238311813204,46.354130299952445,0
23.048969366382533,45.28096746161904,0
38.47658354264919,50.123187845498606,2
23.326936943245276,48.39899012603557,0
26.315328589372918,42.06290729578579,1
38.906914944244,49.545592374860604,2
23.687781272891712,47.29439135900808,0
19.4433135209741,37.552389701917136,1
37.14154135803189,49.88820139467271,2
25.787732780074613,46.03795640305173,0
22.2488100126263,43.28277102434296,1
37.252033959849534,49.303142564490095,2
28.37196719462052,47.34243837274819,0
22.579655408871847,42.35220156730542,1
37.40355124865647,52.50744231910561,2
25.114601164991356,52.684883817495134,0
23.88993184390134,36.322134893497314,1
37.85829283796335,47.93778875761857,2
24.34362750877553,48.634417013196696,0
20.054369785775044,40.30318645528023,1
34.79314889728644,53.248588590680455,2
25.9259013880755,45.9977960153382,0
20.429432881854478,39.944540281115586,1
39.74085427657834,49.639712777511726,2
29.405177289304127,51.0703413575167,0
20.341180145804657,40.592637225241404,1
38.51116996432303,51.71733139216395,2
24.580027452321627,47.17754335648529,0
22.861984711480385,40.33241452023508,1
39.96579126092873,48.5715501782977,2
27.30015490581398,46.08537530267313,0
20.49046108589806,39.09299902833413,1
39.03526426441809,48.618237601315855,2
27.304552375734847,46.26461417423309,0
19.610050176493367,39.61508509696365,1
37.99069680682132,50.40268940781706,2
26.734922024913804,52.410432160243104,0
25.320725822053582,42.31149481571272,1
41.738302201870724,50.45427298751136,2
26.1865481688705,44.54836228765672,0
23.134269746819257,42.328920140837745,1
38.328829207027056,48.03596645893136,2
24.805186642711266,50.56314909928228,0
22.552451544472287,40.28786918839505,1
39.3893902661034,48.29647874702075,2
27.328326663980622,48.037759882052335,0
25.201633707648757,40.080811495470584,1
38.27294805176116,47.89538439698632,2
27.939894342604134,46.154762962195974,0
22.333976897903682,40.19793929984224,1
36.749473752151914,46.49874299261949,2
24.45425339081426,48.56755253664049,0
22.510502696850544,39.24410825327247,1
35.809975290945694,50.26714743405319,2
27.70903322055767,47.81749381101733,0
18.410868811812957,36.50237085278806,1
39.33034044576924,52.64761592882969,2
23.568303560688264,49.19879655225455,0
18.806074892094465,39.628421271495476,1
35.30780389149486,50.499308183171635,2
26.326932362380234,50.414277153433375,0
23.995461793019803,41.69344832018129,1
35.88691315357755,47.09936929690711,2
23.590413871282333,47.64039732283545,0
21.62873268552054,40.41390959421049,1
41.191109698083025,50.37561144795053,2
25.31204225357477,46.287024499024334,0
21.59926760122116,41.53453639884076,1
37.28612772073063,48.64026298600609,2
21.27786294276532,49.09699754485514,0
21.38787014283084,37.543776304341,1
36.05727980437764,51.80602110702582,2
24.205993527235613,47.472426314359076,0
20.58164897187202,39.52249653983088,1
39.691521678437134,47.94163525303483,2
26.839956231245367,48.67541208724189,0
25.87984518764097,42.08417496263576,1
38.84645606524248,54.82369344942599,2
21.675809383706778,47.80601639611457,0
26.014423252423562,41.92130689590588,1
38.75385316823953,48.739103779905996,2
21.65991179571274,49.25177625942847,0
23.809236701983682,41.6876061037853,1
42.52373077320657,51.77681760863217,2
24.077378678773524,48.348227429038765,0
20.911695114696244,36.799268393530014,1
36.90765714811995,50.545399606171536,2
23.722747484075267,51.880621934731835,0
24.60071701080232,39.88988780346414,1
37.39365133730569,47.337256539097304,2
24.36820486567172,49.13323652484415,0
23.487791537076074,40.36833204249457,1
37.350977129437545,48.47951505142001,2
27.758220452094974,45.734293397476875,0
19.934653441935954,37.830421387320456,1
38.18869625765639,48.38234589085468,2
29.648626946607862,44.921050720995474,0
22.6448739272905,41.89913272962117,1
40.603370516820505,49.997233773666984,2
23.413653974090057,47.01631311619463,0
22.564454433741872,39.71775241513305,1
37.24858262010352,44.69350064644321,2
25.682282681433172,48.45795789709703,0
26.120593123679477,41.6393555714181,1
38.22961540368281,53.489139573767424,2
24.97966555463438,46.98777990617405,0
22.888418160215103,39.01115994333585,1
39.25153052219257,49.588854067376325,2
29.74851334430348,47.25809333433543,0
20.63658854577083,41.42290976588671,1
35.46139772853816,48.51914308252196,2
25.264262699620662,44.471033443881566,0
23.29768080877816,42.8577739465534,1
37.82889469434845,51.362659330229725,2
26.345380412583896,47.43651815111037,0
22.43387186479617,40.50821564444108,1
34.713363299494674,50.87726458334587,2
24.8167297200756,50.00180367958515,0
20.19759640735013,37.79383862716966,1
39.374906334609484,48.78291010850409,2
24.525470214338768,47.36254117982879,0
22.478105436901046,42.038521679666424,1
37.766446797077336,48.52223571225259,2
25.778964525418534,49.29748061214435,0
23.106373339383474,36.97960342433444,1
36.512991445436974,50.386279086681114,2
24.611270628733774,49.52415281907327,0
20.55216183815242,39.791828330908274,1
37.35050952248793,49.98495232241641,2
21.824671438521,50.48642427011723,0
27.623087696074574,42.25775119044367,1
36.5546737591193,47.003358919037304,2
25.865054462840426,45.6664942091178,0
20.8071493845381,39.89107968980554,1
36.7113300994883,48.98403235551401,2
27.58557612091152,46.78142962304054,0
22.25859839046085,41.093874285954534,1
37.39726054200767,49.59639792578405,2
23.92064726890051,49.00351371122775,0
23.57738417638183,39.69157491704525,1
39.20787063098429,45.97617312950939,2
25.60276803706934,49.77225124936114,0
25.112723308449304,40.56091871090426,1
36.95226367786829,52.107767594607516,2
26.661080355318838,44.264519925465066,0
22.112427331229988,39.50022159739743,1
38.74547304909617,50.45148421562673,2
25.076142254273144,48.417183089128386,0
24.382720857278873,42.21994746748373,1
37.18646580964459,47.88748486413172,2
21.363704208844066,47.438137967061024,0
23.96230073774012,43.11190731926578,1
39.1028103582611,52.29603736097322,2
23.74419791724456,46.83843970251916,0
19.189631180077747,42.172726979115644,1
39.64412906359495,48.37174861874399,2
27.31285693305751,48.71075838418118,0
24.882748066208652,40.736505176733104,1
34.875131546743134,51.185308675894014,2
23.150165731240634,47.52450952193329,0
19.91241055890519,40.17564550604299,1
39.37509092046994,49.9828285392833,2
24.90687269441898,54.102001839805375,0
20.45785485696489,41.78742264594192,1
36.95379509769679,53.00286543708238,2
24.92700031391745,48.32247765213524,0
26.267987324583423,43.35819096318479,1
38.30460259830856,49.254928547068566,2
26.044903460936354,48.664550816882155,0
23.151936982620917,43.360606660995174,1
37.701379921654436,47.214107390641125,2
23.103050538489622,48.10186110323358,0
27.26290664010857,42.07868013502977,1
35.99016282298845,49.984081556024975,2
26.93397957103161,48.06914496421672,0
23.492745097571014,39.90524055230791,1
38.24767573171525,49.06911491240036,2
25.205650275173472,49.92559189151559,0
25.10792256381762,40.470874937257086,1
40.54331420057378,49.84160951028344,2
26.91300159140271,49.667355349890315,0
22.02645868238148,41.13099051941395,1
40.270400269059444,45.78311284846882,2
24.562323200814173,50.168631713836476,0
21.041258125930288,39.898095948307926,1
37.777049105073324,52.66481137211617,2
25.676061632230766,48.1477668695382,0
25.92624231515694,42.24484670187903,1
37.52825948348213,51.484953404736395,2
27.19863649682396,45.89179599134655,0
24.377057332327507,44.08017241340073,1
38.11735992527359,51.413490610974776,2
25.85513606012205,46.62558657624818,0
23.425741171102842,40.146850833643434,1
38.45378688453206,51.42286287266757,2
23.966864055496934,47.81215436236372,0
23.56100431035839,40.07247640827032,1
37.79557610378485,48.82099517824331,2
23.02062951620412,43.62085951409043,1
22.32132012046246,41.37652691431857,1
34.87433980719148,47.40180305835779,2
22.63760926045798,48.90056256358217,0
21.549122297330886,39.637520893573964,1
38.26104843320917,51.141788025293366,2
22.1766668312747,49.3909356332574,0
22.635026049161233,39.32420617883343,1
38.72561706325067,49.563313730765636,2
23.041940782991926,49.8388410432829,0
20.396128933152276,36.86831555928029,1
37.292858744548916,52.20893370564152,2
24.15677527292429,44.53634170081894,0
20.322771968480396,40.61370821836068,1
40.81303268460879,50.12601638295377,2
25.29041824588598,47.19334277245096,0
21.60255501602366,40.094056753566335,1
37.208082554970275,49.752246316599305,2
26.365114304612764,48.52255379990822,0
21.402170158771103,40.37661655468398,1
33.60948732751098,51.00447563432121,2
23.21928470742115,48.248592630895985,0
20.50029384835745,43.335064461078126,1
40.00836717714581,49.135923967484125,2
27.010302674852543,49.17597207699285,0
23.370365240519867,36.03643449559835,1
41.7074176512819,49.46252252630377,2
23.276033177426953,48.609090589441124,0
23.476668040967947,39.330519563161744,1
39.037031506449665,50.06379401570306,2
25.87702979143027,47.41571042181586,0
19.950193989512893,41.31648760939357,1
37.651727963770774,48.25309758769051,2
24.098354671864133,46.218686516276996,0
19.615727130222936,41.68441536683149,1
34.475200746394385,51.31725330675483,2
25.797933227124815,45.47676133275012,0
21.721861022079356,39.2954188831463,1
39.07801928333673,49.65301966467484,2
25.21028195442836,46.61762951327815,0
22.86044108076114,39.43448814414709,1
37.05104827221475,51.16384114346596,2
26.115365330302534,49.02117510731541,0
22.5535135129582,39.56625226019911,1
38.95963116654671,47.53177063218888,2
23.841285894934124,49.640004064957736,0
23.805958948129675,37.17079037861173,1
39.8365025717671,49.574701600366055,2
23.213742780091696,46.9189275290468,0
22.574975591733704,42.24283563031681,1
38.46207341501436,48.26048702184116,2
25.88965599040924,47.032106213255304,0
22.35845560416386,42.16179185537741,1
34.076508817292996,49.274751328867836,2
26.602673563663394,49.77177224354808,0
20.523057577649674,36.088499594166095,1
35.88148425501758,53.47885830663136,2
24.011558689586433,47.82872920807504,0
21.451748757385587,40.285383435875765,1
38.0005748322277,49.99619240687907,2
24.18260365429883,46.56689602902722,0
27.822014890972593,44.034825122918086,0
36.41880659753716,49.87973757489758,2
25.30765419412073,47.05550677333149,0
22.894465193859677,38.68543055864383,1
38.90298895796006,52.432290946138636,2
23.940333642765374,50.92544504678513,0
23.180866194481197,41.68463761949425,1
34.67090059972738,53.96136794288125,2
26.977081173140206,48.90021881471557,0
22.931455692505427,42.934927507379925,1
40.5764543630615,46.11939529049057,2
22.929605183627796,47.03237110022448,0
22.8159457407634,38.6868942325218,1
40.07224549480706,46.42412157645726,2
28.174506634755936,45.108511381803226,0
20.132146795718043,40.56296121549651,1
39.45857736208804,47.98974602184672,2
27.690461155802844,45.39237766638471,0
21.947952092117696,41.579031139245004,1
34.86467802755623,50.964159217754734,2
24.93702058219431,50.15020534177254,0
25.39864357621211,42.773995530706685,1
40.39433593105714,46.62117143639906,2
25.912724833664647,46.987905963659905,0
20.158975455202825,43.57889502464031,1
42.89499422898983,51.63738766925758,2
28.091806735376988,43.732302757886984,0
24.52119960699472,40.060292054016976,1
37.60776618277196,48.765235551491784,2
25.281916584806236,45.01296090764577,0
20.472315434806372,43.01827170495305,1
36.09589483482573,46.935681420615715,2
24.870055593394635,46.389826669597824,0
22.230322392389425,42.06141538660824,1
34.88740437993759,47.67045873584565,2
25.0396690447306,47.10534108518219,0
21.96953127159877,39.835243560937634,1
39.46519178153073,46.85689045131488,2
24.229204275504532,47.531186957892935,0
20.833078895071417,41.509662585424124,1
37.20680510680144,50.80909013221927,2
24.31031157226456,47.68343590603714,0
23.554346576225843,37.349432949672156,1
35.03208854978577,52.610714496331745,2
24.189430144330444,48.60167734096349,0
22.029519403632182,38.225145264655474,1
40.22194919110074,50.39855632289525,2
28.624247362030722,47.57087400882793,0
22.209795975747873,38.41873465769137,1
38.041635157201796,49.20380726270371,2
24.78544766064885,47.44049754138871,0
21.812743142183812,39.159600975399556,1
37.88190866129611,51.552911186493034,2
27.84016458004665,52.85258505852474,0
17.345525804093093,37.983972909263095,1
36.16241792171509,47.81259501870314,2
25.70000395845482,49.57891004309012,0
22.650550285182515,39.76893919433632,1
38.00956065331115,51.69512325411236,2
28.13880277424885,49.516169198174076,0
20.332630327848648,40.71506079408116,1
39.51124150656452,52.168789860087415,2
27.089764420190257,49.894231739213666,0
19.71427967733951,40.22415818062438,1
38.42348438287493,50.32796348154898,2
28.75980235793293,48.98215581720786,0
23.523215293941192,39.44075713006876,1
35.18018258768608,50.62441370905489,2
24.377562939078807,46.40348850977129,0
